conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1966724453481804129,Sat Sep 13 13:43:20 +0000 2025,0,@RadioElshinta Narasi dangkal yg dimasalahkan kan ijazah pejabat dan mantan pejabat bukan ijazahnya BALITA...mulyono mulyono,1966860249618685994,,RadioElshinta,in,,0,0,0,https://x.com/undefined/status/1966860249618685994,1803209343472648192,
1966850179073798465,Sat Sep 13 13:41:24 +0000 2025,2,@DokterTifa @prabowo Gas pool Dok. jangan sampe kendor. Info ntar lagi ras Helder Guard/parcok pelindung no. wahid Mulyono &amp; Fam. akan disegera ganti pimpinannya. Mari kita tonton episode film: Fake Diploma as Dad's &amp; Son's of Mr. President &amp; Mr. Vice President. Base on true story in Konoha state.,1966859762269897062,,DokterTifa,in,,0,0,0,https://x.com/undefined/status/1966859762269897062,2517110588,
1966842518341120150,Sat Sep 13 13:41:11 +0000 2025,0,@Boediantar4 Ternak Mulyono nih ,1966859705889980688,,Boediantar4,in,,0,0,0,https://x.com/undefined/status/1966859705889980688,1244476057891160064,
1966837078941216903,Sat Sep 13 13:40:18 +0000 2025,0,@stroubelite Biar ga inget Mulyono terus. Bawa petaka.,1966859483638100305,,stroubelite,in,,0,0,0,https://x.com/undefined/status/1966859483638100305,1390571790418645000,
1966757731303325700,Sat Sep 13 13:39:48 +0000 2025,1,@yappingfess Kita udahan ya kita beda keyakinan aku nyembah (tuhanmu) sementara kamu nyembah mulyono... ,1966859361730588747,,yappingfess,in,,1,0,0,https://x.com/undefined/status/1966859361730588747,1675123765049692160,
1966663066709270876,Sat Sep 13 13:32:50 +0000 2025,1,@adiannarto2 @AdhieMassardi Sri Mul bukan org susah. Temen sekolah Om saya waktu kecil sampai SMA di Tanjung Karang Lampung. Ayahnya Ir. Pertanian UGM Kepala Dinas Pertanian di Lampung. Sri Mul bersaudara semua cerdas well educated. Entah kok skrg bisa kejam ke rakyat bestiean sama Mulyono &amp; Opung.,1966857606716420340,,adiannarto2,in,,0,0,0,https://x.com/undefined/status/1966857606716420340,899597703058817024,
1966856772217696459,Sat Sep 13 13:29:31 +0000 2025,0,ini dia pengganti sri mulyono yang kami harapkan,1966856772217696459,,,in,,0,0,0,https://x.com/undefined/status/1966856772217696459,3241500147,
1966456367448764662,Sat Sep 13 13:29:14 +0000 2025,1,@liputan6dotcom Sumber ruwet itu dari mulyono sendiri. Ruwet...ruwet...,1966856699706569165,,liputan6dotcom,in,,0,0,1,https://x.com/undefined/status/1966856699706569165,1052743859422154753,
1966787042223779898,Sat Sep 13 13:28:27 +0000 2025,0,@reyvanGali @HarunMasikah @susipudjiastuti Mulyono pake taktik lepas kepala pegang ekor. @HarunMasikah cuma ngelihat dari depan.,1966856503153094997,,reyvanGali,in,,0,0,0,https://x.com/undefined/status/1966856503153094997,1194978102029340673,
1966763647977632157,Sat Sep 13 13:27:16 +0000 2025,2,@GoodRecom Kelakuane mulyono,1966856205982404879,,GoodRecom,in,,0,0,0,https://x.com/undefined/status/1966856205982404879,1503265440562577408,
1966855717274735077,Sat Sep 13 13:25:20 +0000 2025,0,Mampu saja me reshuffle seluruh titipan Mulyono.... sudah di kenang lebih dari bj Habibie yang mampu membuat rupiah dari 16 ribuan jadi 6 ribuan .,1966855717274735077,,,in,,0,0,0,https://x.com/undefined/status/1966855717274735077,1432334199625641984,
1966803993742430360,Sat Sep 13 13:24:12 +0000 2025,3,@abdullll85 KPK zaman Mulyono memang Termul. Sekarang dia mau mulai berani tapi disalip oleh kejaksaan atau mereka cuma gimik. Kenapa ya Prabowo enggak merombak KPK apakah takut dengan Mulyono. Kalau Prabowo benar demi rakyat kasih KPK belati bermata dua yang tidak takut kepada siapapun.,1966855434268230031,,abdullll85,in,,0,1,1,https://x.com/undefined/status/1966855434268230031,860624234527113217,
1966797585970032806,Sat Sep 13 13:23:49 +0000 2025,10,@kompascom Strategi Mulyono. Memanfaatkan karakter hati bangsa Indonesia yg pemaaf dan gak tegaan.,1966855338705252458,,kompascom,in,,0,0,1,https://x.com/undefined/status/1966855338705252458,1622613372482232321,
1966820161920373106,Sat Sep 13 13:23:10 +0000 2025,1,@Resty_J_Cayah @jokowi pada berbalik arah skrg para Dedengkot cbong nyerang mulyono!,1966855173504201009,,Resty_J_Cayah,in,,0,0,0,https://x.com/undefined/status/1966855173504201009,1473842130313306112,
1966837078941216903,Sat Sep 13 13:22:40 +0000 2025,0,@hwilyoung masi mau temenan gak meskipun yang terbayangnya malah mulyono?,1966855047930863945,,hwilyoung,in,,0,1,0,https://x.com/undefined/status/1966855047930863945,1056121485427785728,
1966544637839216714,Sat Sep 13 13:22:11 +0000 2025,1,@istrimudaizek @somexthread soalnya org skg ngeliat mulyono kaya bahan awuawuan media aja loh. Misal ada reshuffle atau kebijakan apa dr prabs yg ditanyai tanggapannya malah muls. Kenapa ga gibs yakan?,1966854925666894026,,istrimudaizek,in,,0,1,0,https://x.com/undefined/status/1966854925666894026,1756898995493040128,
1966760469722489317,Sat Sep 13 13:20:36 +0000 2025,1,@seruanhl @NgkongRoses @Anak__Ogi @Urrangawak @denni_sauya @DS_yantie @Ary_PrasKe2 @AntoniusCDN @HumorJonTampan @kenhans03 @Marbot_Udien Mulyono mau ngasi wejangan supaya berguru kedia klo nanti sibutak dipanggil kejagung ngilang aja ngikuti jejak sipeler,1966854527984038286,,seruanhl,in,,0,0,0,https://x.com/undefined/status/1966854527984038286,830087634709942273,
1966854238115619286,Sat Sep 13 13:19:27 +0000 2025,1,Yang suka lapor2 adalah ternakan Mulyono...mulyono udh menetaskan banyak otak2 dongo,1966854238115619286,,,in,,0,0,0,https://x.com/undefined/status/1966854238115619286,286016799,
1966853555769541120,Sat Sep 13 13:16:44 +0000 2025,0,Engga mungkin diganti. Mau Mulyono ngamuk?,1966853555769541120,,,in,,0,0,0,https://x.com/undefined/status/1966853555769541120,1450056695728664576,
1965946522933277116,Sat Sep 13 13:16:20 +0000 2025,0,@PngAdilnR4kyt . jangan nanggung lah mbul.. masih banyak antek² mulyono yg masih bercokol dan jadi duri di pemerintahan elu mbul buktinya penambangan raja empat katanya berlanjut lagi.. terus tanggul di cilincing kek nantangin nelayan &amp; rakyat.. anak buahlu banyak yg jd musuh dlm selimut mbul,1966853454435152253,,PngAdilnR4kyt,in,,0,0,0,https://x.com/undefined/status/1966853454435152253,1160511920815788032,
1966760280500957362,Sat Sep 13 13:15:49 +0000 2025,1,@Subur0204 Sambil berharap dan menunggu mengadili geng Mulyono. https://t.co/7wyQhmH6TZ,1966853326097752124,https://pbs.twimg.com/tweet_video_thumb/G0uqot0bkAEmTc2.jpg,Subur0204,in,,0,0,0,https://x.com/undefined/status/1966853326097752124,1665919956582793216,
1966791223555002750,Sat Sep 13 13:15:03 +0000 2025,0,@arum_melasari @Kimberley_PS08 @prabowo Banyak antek Mulyono berlagak kritikus tp kalo jeli terlihat kemana sasaran tembaknya....,1966853130894930222,,arum_melasari,in,,0,0,0,https://x.com/undefined/status/1966853130894930222,1603758737239396354,
1966847576361283882,Sat Sep 13 13:14:34 +0000 2025,14,@geloraco Di buat untuk menutupi borok Mulyono dan fufufafa yaa,1966853009847316982,,geloraco,in,,0,0,0,https://x.com/undefined/status/1966853009847316982,1913817675450777600,
1966109849839865920,Sat Sep 13 13:13:26 +0000 2025,1,@abdullll85 Ayo KPK berani dong untuk mengusutnya termasuk dugaan KKN yang telah numpuk laporannya di file kalian. Kita tahu kalian sudah dikebiri Mulyono tapi masih ada harapan rakyat kepadamu. Atau kalian bubar untuk meringankan APBN. ,1966852726413045986,,abdullll85,in,,0,1,0,https://x.com/undefined/status/1966852726413045986,860624234527113217,
1966850853886910811,Sat Sep 13 13:13:00 +0000 2025,12,@Opposisi6890 Siapa sebenarnya dia dioperasi di mana wajahnya dan dimana jasad mulyono yg asli?,1966852614081122426,,Opposisi6890,in,,0,0,0,https://x.com/undefined/status/1966852614081122426,2295897062,
1966800667353510014,Sat Sep 13 13:07:39 +0000 2025,1,@kompascom hanya manusia dungu yg percaya mulyono,1966851268498125196,,kompascom,in,,0,0,0,https://x.com/undefined/status/1966851268498125196,1880949115842072576,
1966771651905024395,Sat Sep 13 13:06:05 +0000 2025,0,@KangSemproel Masuk dlm perangkap Mulyono yang sptnya memiliki misi membenamkan Ormas Islam. Dejavu ormas ini pernah dirangkul dan akhirnya ditendang saat PKI berkuasa saat orde Lama.,1966850873788952857,,KangSemproel,in,,0,0,0,https://x.com/undefined/status/1966850873788952857,1132551666656407553,
1966820573671289105,Sat Sep 13 11:05:41 +0000 2025,0,entah gak bisa basa enggres atau malas searching aja sampai gak dapat point nya gini. yang kayak gini aja dianggap sasaran dari kalimat tsb diketawain lu sama keluarga Cendana keluarga Mulyono &amp; influencers kang laundry... ,1966820573671289105,,,in,,0,0,0,https://x.com/undefined/status/1966820573671289105,485635651,
1966722032730767580,Sat Sep 13 11:04:23 +0000 2025,3,@AirinDatangLagi Keluarga ini bermasalah soal ijazahnya. Gak bapak (Mulyono) gak anak (Fufufafa) diragukan ijazahnya. Keluarga macam apa ini? @jokowi @gibran_tweet,1966820247928779250,,AirinDatangLagi,in,,0,0,0,https://x.com/undefined/status/1966820247928779250,2372201718,
1966352692265246811,Sat Sep 13 11:03:21 +0000 2025,7,@NeyModus @JoenWoen_09 @SmileyNDeLight @AyamSegar3 @PCReborn172737 @Hermoyliana @OmbakBanyu2 @Supriya77456669 @Dihandri1 @jhon_manjo2 @AdrianWaworuntu @bonapasogit24 @EviDrajat @Megatop99 @Maudy_Apain @ebonXboy @Bravo__RR @TheCurut007 @Kingcube12 Anteng abis jilatin berak mulyono..,1966819989400211566,,NeyModus,in,,0,0,0,https://x.com/undefined/status/1966819989400211566,1613404169997783040,
1965292269415846247,Sat Sep 13 11:03:05 +0000 2025,0,@UmarHasibuan__ @KejaksaanRI Orangnya paling ngumpet d solo rumahnya mulyono,1966819921155027038,,UmarHasibuan__,in,,0,0,0,https://x.com/undefined/status/1966819921155027038,1541831846354644992,
1966810411652837476,Sat Sep 13 10:57:19 +0000 2025,1,@sami86pilang Semoga bisa memegang kepercayaan lebih Amanah daripada gank solo .. aannccuurrr parcookk klo tetap gerumbulan ono' mulyono aassuu ...,1966818469833568455,,sami86pilang,in,,0,1,1,https://x.com/undefined/status/1966818469833568455,1852156608941588480,
1966818362232905796,Sat Sep 13 10:56:53 +0000 2025,0,Menteri Bahlul ini adalah residu Mulyono tapi sepertinya @prabowo @Gerindra gak berdaya @Dahnilanzar,1966818362232905796,,,in,,0,0,0,https://x.com/undefined/status/1966818362232905796,1031851305856204801,
1966768731528569202,Sat Sep 13 10:55:23 +0000 2025,0,@_yan_________ @kasisiur1 ternak mulyono,1966817982274765190,,_yan_________,in,,0,1,0,https://x.com/undefined/status/1966817982274765190,788495827,
1966554857441292629,Sat Sep 13 10:54:31 +0000 2025,2,@kadrunibli17616 Karena sekutu sama Mulyono jadi kemaruk duit,1966817764972143073,,kadrunibli17616,in,,0,0,0,https://x.com/undefined/status/1966817764972143073,967012969333706752,
1966817389896499441,Sat Sep 13 10:53:02 +0000 2025,0,Ini urusan berlapis di akhirat! PBNU harus bersih2 bersihkan otak2 dan hati anggota yg terindikasi PKI atau hasil brainwash Mulyono.,1966817389896499441,,,in,,0,1,0,https://x.com/undefined/status/1966817389896499441,1780549848137408512,
1965928040153895123,Sat Sep 13 10:50:37 +0000 2025,0,@Balistta @SapiEmoh @Flamboyan59 wkwkwkwk si KONTOL dah bener2 sakit jiwa nih ternyata mendukung pendukung Mulyono hidup Jokowi hidup Jokowi,1966816782171115920,,Balistta,in,,0,1,0,https://x.com/undefined/status/1966816782171115920,770112997956222977,
1966333149807554850,Sat Sep 13 10:48:45 +0000 2025,1,@Boediantar4 Negeri penuh perampok yg di komdoi oleh mulyono bangsat pki,1966816315500306910,,Boediantar4,in,,0,0,0,https://x.com/undefined/status/1966816315500306910,1509359421721260036,
1966397992610718009,Sat Sep 13 10:47:52 +0000 2025,0,@Aleazahra19 @randomable_ Betul. Harusnya percaya tuh sama Mulyono,1966816089280508263,,Aleazahra19,in,,0,0,0,https://x.com/undefined/status/1966816089280508263,459415473,
1966735210520715678,Sat Sep 13 10:47:37 +0000 2025,3,@Bara_4kbar Yang pasti bukan Mulyono !,1966816029377765837,,Bara_4kbar,in,,0,1,0,https://x.com/undefined/status/1966816029377765837,1376024371949498371,
1965928040153895123,Sat Sep 13 10:47:36 +0000 2025,0,@ayasasaib @SapiEmoh @Flamboyan59 Ya cebong pendukung mulyono gw rasa lebih cerdas daripada hama macam elu ,1966816023538995702,,ayasasaib,in,,0,1,0,https://x.com/undefined/status/1966816023538995702,71862292,
1966781451627581764,Sat Sep 13 10:46:01 +0000 2025,90,@junhandoa @tanyarlfes yg mempelopori si mulyono doi udah lebih duluan ngiklan di bioskop,1966815625281716326,,junhandoa,in,,0,3,1,https://x.com/undefined/status/1966815625281716326,953803159121489920,
1966788798660186123,Sat Sep 13 10:45:21 +0000 2025,0,@aufawesome akun akun enabler mulyono itu mah gausa kaget kalo mereka tiap hari ngetwit hal hal yg ngereduksi gerakan,1966815458193273165,,aufawesome,in,,0,1,0,https://x.com/undefined/status/1966815458193273165,103794672,
1966347599533031634,Sat Sep 13 10:43:05 +0000 2025,1,@msaid_didu apa artinya Sri Mulyani tanpa instruksi Mulyono,1966814887570796584,,msaid_didu,in,,0,0,0,https://x.com/undefined/status/1966814887570796584,440770688,
1966178346964066534,Sat Sep 13 10:39:22 +0000 2025,0,@somexthread @bahlillahadalia ternak mulyono kelihatan rakusnya https://t.co/stAalQLFuq,1966813952572018998,https://pbs.twimg.com/media/G0uG2m9bcAEi6Zu.jpg,somexthread,in,,0,0,0,https://x.com/undefined/status/1966813952572018998,1752536351998877696,
1966391324975731001,Sat Sep 13 10:36:43 +0000 2025,0,@Gingerjahe_ @democrazymedia Antisipasi kebijakan Mulyono yg sering bikin proyek gak jelas,1966813285988057126,,Gingerjahe_,in,,0,0,0,https://x.com/undefined/status/1966813285988057126,1566470602629988353,
1966142028288503834,Sat Sep 13 10:33:47 +0000 2025,0,@Hilmi28 Apakah ada faedahnya orang ini? pasti ada faedahnya. Setiap makhluk ciptaan Allah SWT diciptakan bersama kemanfaatan Nah orang ini berfaedah bgi Termul Mulyono sekaligus berfaedah bgi Iblis. Silahkan dikupas kefaedahan untuk iblis.silahkan. Gol.Iblis pasti tak dpt menerimanya.,1966812547379495130,,Hilmi28,in,,0,0,0,https://x.com/undefined/status/1966812547379495130,1765033055583158272,
1966399162091712813,Sat Sep 13 10:32:43 +0000 2025,0,@sami86pilang Wahh kena kritik habis2 an prabowo ni Knapa gak dari jaman si mulyono? Udh brapa banyak orng kena uu ite cuma karna si muka dongok itu,1966812278751457607,,sami86pilang,in,,0,0,0,https://x.com/undefined/status/1966812278751457607,1544723790919499776,
1966007466325586261,Sat Sep 13 10:31:05 +0000 2025,0,@msaid_didu @ragilsaputra645 mensupport Mulyono buat hutang ugal-ugalan,1966811868183380094,,msaid_didu,in,,0,0,0,https://x.com/undefined/status/1966811868183380094,811857323060645889,
1966811708493885678,Sat Sep 13 10:30:27 +0000 2025,0,wkt mulyono hadir dlu sprtinya saya dg penuh kesadaran meyakini kalau semua tampilan beliau hanya polesan. pas kepilih periode pertama berasa denial masa iya presidenku levelnya begini? .,1966811708493885678,,,in,,0,0,0,https://x.com/undefined/status/1966811708493885678,524814571,
1966809721756582031,Sat Sep 13 10:26:14 +0000 2025,0,@bachrum_achmadi Cara lembut menelikung Mulyono?,1966810648807182841,,bachrum_achmadi,in,,0,0,0,https://x.com/undefined/status/1966810648807182841,1839250193721733121,
1966808823982666061,Sat Sep 13 10:18:59 +0000 2025,1,Yaellaaaaah.. Baru pada Nyadar??!! Dari awal Mulyono itu brengsek?! Biang kerok dan bencana moral nasional..?! Harus kita akui.. Bahwa Mulyono itu merupakan sebuah KUTUKAN BANGSA INI??!!,1966808823982666061,,,in,,0,0,0,https://x.com/undefined/status/1966808823982666061,1849229055838859264,
1966381193101980026,Sat Sep 13 10:17:46 +0000 2025,1,@YangTerbaikkkk @Zeefire02 Mulyono gk jelas ijazahnya,1966808517823926621,,YangTerbaikkkk,in,,0,0,0,https://x.com/undefined/status/1966808517823926621,970974646534156288,
1966808334352195867,Sat Sep 13 10:17:03 +0000 2025,0,LAHHHHH... BARU NYADAR??!! PADA KEMANA AJA??!! dari AWAL MULYONO MEMANG RUSAK??! masuk gorong gorong itu pencitraan?!! Pada gk percaya??!! Ijazahnya aja gk jelas.. Apalagi kerjanya??!!,1966808334352195867,,,in,,0,0,0,https://x.com/undefined/status/1966808334352195867,1849229055838859264,
1966794925242007837,Sat Sep 13 10:10:43 +0000 2025,1,@ch_chotimah2 Karena Budie Ari pegang kartu Truf nya Mulyono ...sedang Megawati pernah menyelamatkan karier Prabowo ...,1966806743662604463,,ch_chotimah2,in,,0,1,0,https://x.com/undefined/status/1966806743662604463,1842565648259690496,
1966781451627581764,Sat Sep 13 10:06:38 +0000 2025,8,@junhandoa @tanyarlfes Ya masak hanya Termul Mulyono atau fufufafa yg boleh pakai segala daya upaya dan sumberdaya kaya tiktok buat naikkan citra Nnti ga d update di bilang ga kerja,1966805712912449924,,junhandoa,in,,0,0,0,https://x.com/undefined/status/1966805712912449924,1736412737448923136,
1966695064404660422,Sat Sep 13 10:04:22 +0000 2025,0,@PaltiWest @Nasab_Republik Pdip+ Mulyono+DPR Indonesia Ancur #MenolakLupa,1966805142990450948,,PaltiWest,in,,0,0,0,https://x.com/undefined/status/1966805142990450948,712242282,
1966729281461252248,Sat Sep 13 10:02:36 +0000 2025,1,@Kit91262Kita @DokterTifa Kayaknya otak Anda yang rusak terkena arus pendek (korsleting). Kalau waras enggak mungkin bisa menjadi ternak Mulyono. ,1966804700688253217,,Kit91262Kita,in,,0,0,0,https://x.com/undefined/status/1966804700688253217,2301251557,
1966592371828597244,Sat Sep 13 10:02:00 +0000 2025,1,@Dennysiregar7 Ingat dosamu banyak den... Bgimana anda dulu jdi bagian ternak Mulyono dan memecah belah sebaiknya anda banyak diam,1966804549072810322,,Dennysiregar7,in,,0,0,0,https://x.com/undefined/status/1966804549072810322,1659931422369656834,
1966804159015108940,Sat Sep 13 10:00:27 +0000 2025,0,Jir ini beneran muka Mulyono terbaru kah?,1966804159015108940,,,in,,0,4,0,https://x.com/undefined/status/1966804159015108940,1376893974,
1966482860938084531,Sat Sep 13 09:55:24 +0000 2025,167,@beeeemooooo Coba minta pendapat penyembah mulyono @tekarok007 @xquitavee,1966802886089994358,,beeeemooooo,in,,1,6,1,https://x.com/undefined/status/1966802886089994358,1239952255698137088,
1966442687927648762,Sat Sep 13 09:54:49 +0000 2025,0,@urfairyn tapi dia bener bener niru gerak gerik mulyono tai,1966802740295680245,,urfairyn,in,,0,0,0,https://x.com/undefined/status/1966802740295680245,1110764303060090880,
1966690674276708382,Sat Sep 13 09:54:41 +0000 2025,2,@KangDickyAjah Luhut SM pilarnya Mulyono!!,1966802709119725925,,KangDickyAjah,in,,0,1,0,https://x.com/undefined/status/1966802709119725925,975389335775199232,
1966802534745493861,Sat Sep 13 09:54:00 +0000 2025,0,Seenggaknya menkeu kita ngga under mulyono,1966802534745493861,,,in,,0,1,0,https://x.com/undefined/status/1966802534745493861,981339763092279297,
1966801325599215676,Sat Sep 13 09:53:28 +0000 2025,2,@AiraNtiePuspa Dia gak tahu klo mazhab itu cuma ada 4 dan tidak ada mazhab sri mulyani apalagi mulyono ,1966802401563996546,,AiraNtiePuspa,in,,0,1,0,https://x.com/undefined/status/1966802401563996546,1938076244492619777,
1966397200457756987,Sat Sep 13 09:50:09 +0000 2025,0,@manukahoneyland @randomable_ Lebih KKN mana dg Mulyono......?????? https://t.co/eUqFq5uZTv,1966801567593754728,https://pbs.twimg.com/media/G0t7mgxbkAAuQeE.jpg,manukahoneyland,in,,0,1,0,https://x.com/undefined/status/1966801567593754728,1657076548728659968,
1966801543392633004,Sat Sep 13 09:50:04 +0000 2025,4,Jujur gue penasaran dengan jalan logika Termul sampai segitunya i mean kontra dengan hal2 yang ada di pihak perlawanan kan bisa dalam bentuk meluruskan dan mengingatkan tanpa harus memusuhi apalagi memihak Mulyono.,1966801543392633004,,,in,,0,1,0,https://x.com/undefined/status/1966801543392633004,1832604236166975488,
1966765333559280075,Sat Sep 13 09:45:26 +0000 2025,1,@AdhieMassardi @KPK_RI Jawaban mulyono kayaknya sih sama seperti kasus tom lembong. Dia tahu tapi soal teknis itu urusan menteri.,1966800379825512804,,AdhieMassardi,in,,0,0,1,https://x.com/undefined/status/1966800379825512804,547856416,
1966454531329302896,Sat Sep 13 09:44:55 +0000 2025,0,@liputan6dotcom Taikk ahhh.. Tuduh sana sini mulu ijazah aja gak berani ngelihatin ke publik apalagi cuman tuduhan tanpa bukti..!! Ngibull terus si Mulyono.,1966800248262492213,,liputan6dotcom,in,,0,0,0,https://x.com/undefined/status/1966800248262492213,629184863,
1965773152430215424,Sat Sep 13 09:42:37 +0000 2025,0,@CakD3pp Org ini akan berhenti membela Mulyonodisaat semua pengikut Mulyono yg terindikasi korupsi ditangkap dan diperiksa dan jadi tersangka,1966799668685267002,,CakD3pp,in,,0,0,0,https://x.com/undefined/status/1966799668685267002,1624414041803485185,
1966799335775236317,Sat Sep 13 09:41:17 +0000 2025,0,Tinggal bilang di suruh mulyono,1966799335775236317,,,in,,0,0,0,https://x.com/undefined/status/1966799335775236317,2883590132,
1966798798056988939,Sat Sep 13 09:39:09 +0000 2025,0,...bu Susi didepak jaman Mulyono sebenarnya aja sudah redflag tp kita terlena dgn cara dia caper,1966798798056988939,,,in,,0,0,0,https://x.com/undefined/status/1966798798056988939,85066859,
1965959780427771988,Sat Sep 13 09:36:53 +0000 2025,0,@Tan_Mar3M Hanya TerMul yang percaya janji Mulyono ,1966798225953657206,,Tan_Mar3M,in,,0,0,0,https://x.com/undefined/status/1966798225953657206,734733117798240256,
1966796865204080909,Sat Sep 13 09:31:28 +0000 2025,0,#KoruptorDilindungi #IndonesiaDaruratKorupsi #KorupsiMerajalela di pemerintahan #Mulyono alias #Jokowi Negeri Dikuasai Koruptor #JokowiWajibDiadili Karena menghianati rakyat berantas #korupsi. @antikorupsi @sahabatICW @CakKhum PBB Melawan Korupsi @uncaccoalition,1966796865204080909,,,in,,0,0,0,https://x.com/undefined/status/1966796865204080909,1603774195413921792,
1966709653821419703,Sat Sep 13 09:30:51 +0000 2025,1,@unthouchables @regar_op0sisi @jokowi Dia itu proxy nya Si Mulyono yg nyusup ke anak Wabah,1966796710295871506,,unthouchables,in,,0,0,0,https://x.com/undefined/status/1966796710295871506,1603758737239396354,
1966727797008719985,Sat Sep 13 09:29:07 +0000 2025,0,@AnemHeritage @MurtadhaOne1 @jjsengui2 Hahahaha selalu ngebandingin mulyono...sama2 dungu..bedanya mulyono dibikinin film tapi yang liat dikit dan gak mewajibkan semua bioskop muter teaser...lhabini si omon awal film diisi wajah horor diee,1966796271525519627,,AnemHeritage,in,,0,0,0,https://x.com/undefined/status/1966796271525519627,3034532780,
1966653056772435990,Sat Sep 13 09:27:25 +0000 2025,0,@ARSIPAJA memang supaya jan ethes gak kena karma buruk mulyono,1966795846584070281,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1966795846584070281,2594558233,
1966795402847642045,Sat Sep 13 09:25:39 +0000 2025,1,Kena pancingan si mulyono,1966795402847642045,,,in,,0,0,0,https://x.com/undefined/status/1966795402847642045,1927219078336327680,
1966767426043088944,Sat Sep 13 09:24:29 +0000 2025,2,@abu_waras Baru tau Mukidi itu mulyono,1966795105299558879,,abu_waras,in,,0,0,0,https://x.com/undefined/status/1966795105299558879,1594292821548503040,
1966794298722058242,Sat Sep 13 09:21:16 +0000 2025,0,#KoruptorDilindungi #IndonesiaDaruratKorupsi #KorupsiMerajalela di pemerintahan #Mulyono alias #Jokowi Negeri Dikuasai Koruptor #jokowiwajibdiadili Karena menghianati rakyat memberantas #korupsi. @antikorupsi @sahabatICW @abu_waras PBB Melawan Korupsi @uncaccoalition,1966794298722058242,,,in,,0,0,0,https://x.com/undefined/status/1966794298722058242,1603774195413921792,
1966794151858426159,Sat Sep 13 09:20:41 +0000 2025,0,Di bocor alus budi arie minta perlindungan mulyono soal kasus judol. Berarti mulyono ini entah tanggung jawabnya ke rakyat gimana karna membiarkan rakyat bergumul dengan masalah judol sampe ada yg bundir dll.,1966794151858426159,,,in,,0,0,0,https://x.com/undefined/status/1966794151858426159,225290554,
1966793247604568269,Sat Sep 13 09:17:06 +0000 2025,7,Day 1 blunder hari berikut seterusnya Purbaya Lagi mengoreng DPR Dan Buka Aib Jaman Mulyono Dan Prabowo https://t.co/t9WylDU6aJ,1966793247604568269,https://pbs.twimg.com/ext_tw_video_thumb/1966793135104946177/pu/img/zGbHKzDf98hpoC6t.jpg,,in,,0,0,2,https://x.com/undefined/status/1966793247604568269,769709094999437317,
1966783798298677313,Sat Sep 13 09:16:48 +0000 2025,1,@Hiugundul Masih dpt suplai tulang dr Mulyono ?,1966793174258749608,,Hiugundul,in,,0,0,0,https://x.com/undefined/status/1966793174258749608,1604692705472233472,
1966443637371437407,Sat Sep 13 08:52:51 +0000 2025,0,@Ichwanudin91778 @msaid_didu Kalau sudah dikasih makan sama mulyono otak langsung tumpul dan siapa yg mengganngu mulyono langsung menggonggon dasar otak dongo,1966787145739256148,,Ichwanudin91778,in,,0,1,0,https://x.com/undefined/status/1966787145739256148,1597888793847074816,
1966752065620721772,Sat Sep 13 08:52:09 +0000 2025,2,@Chynthia_K Ingat..Prabowo walau gemoy dia itu mantan Danjen kopassus..paham betul strategi perang apalagi jenis perang dgn Mulyono..ngak perlu frontal senyap2 saja nanti pada ujungnya baru..MELEDAK..,1966786970471813245,,Chynthia_K,in,,0,0,0,https://x.com/undefined/status/1966786970471813245,1685924999482523648,
1966668149601747092,Sat Sep 13 08:50:31 +0000 2025,0,@ARSIPAJA Tindakan cuma utk cuci tangan kalau betul mau ya keluarkan perpres... Ini juga ngak... Dasar mulyono @jokowi,1966786558499140012,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1966786558499140012,1388197496938143744,
1966783798298677313,Sat Sep 13 08:39:33 +0000 2025,10,Wooyyh hari ini sdh ke 2308 harinya Si ANJENK Plester ternak Mulyono belom juga di tangkap.kapan mo ditangkap nya woooyyh..??,1966783798298677313,,,in,,0,1,1,https://x.com/undefined/status/1966783798298677313,1703670621622710272,
1966783789621014786,Sat Sep 13 08:39:31 +0000 2025,0,Tidak sedikitpun saya terpukau.. Sejak jadi berita nasional saya tdk tertarik sama sekali sama Mulyono...,1966783789621014786,,,in,,0,0,0,https://x.com/undefined/status/1966783789621014786,1736308442569269248,
1966773142543802374,Sat Sep 13 08:35:08 +0000 2025,0,@hoturneralex Perusak alam Indonesia selain opung ama mulyono,1966782688544653369,,hoturneralex,in,,0,0,0,https://x.com/undefined/status/1966782688544653369,1429361011178369029,
1966475872199660027,Sat Sep 13 08:34:38 +0000 2025,0,@DianSandiU Kl tdk ada org spt pak Said Didu dkk mkn negara ini sdh bubar. Pak @prabowo mewarisi kehancuran itu dgn menyebut kl dia sdg berhadapan dgn IBLIS2 yg ingin meguasai kekayaan alam negeri ini di dpn frsksi Gerindra bbrp hari yg lalu dan itu akibat ulah Mulyono junjungan kalian.,1966782561960488991,,DianSandiU,in,,1,3,0,https://x.com/undefined/status/1966782561960488991,1803805353337131008,
